filename,filepath,subject,session,task,sequence_type,target,clustRegion,clustMask,X,Y,Z
054.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,054,02,rest,me,network,ldlpfc,erode_1,49.0,-19.0,33.0
054.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,054,02,rest,se_e2,network,ldlpfc,erode_1,47.0,-23.0,37.0
054.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,054,02,rest,se,seed,ldlpfc,erode_1,39.0,-33.0,33.0
054.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,054,04,rest,se,network,ldlpfc,orig,53.0,-13.0,33.0
054.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,054,02,rest,se_e2,seed,ldlpfc,erode_1,39.0,-29.0,27.0
054.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,054,01,rest,se_e2,network,ldlpfc,erode_1,49.0,-19.0,33.0
054.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,054,01,rest,se,seed,ldlpfc,orig,43.0,-15.0,35.0
054.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,054,02,rest,se,seed,ldlpfc,orig,45.0,-15.0,31.0
054.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,054,03,rest,se_e2,network,ldlpfc,erode_1,41.0,-37.0,29.0
054.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,054,01,rest,se_e2,seed,ldlpfc,orig,43.0,-33.0,37.0
054.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,054,04,rest,me,seed,ldlpfc,orig,51.0,-25.0,31.0
054.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,054,03,rest,me,seed,ldlpfc,erode_1,45.0,-37.0,25.0
054.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,054,03,rest,me,network,ldlpfc,erode_1,43.0,-33.0,33.0
054.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,054,03,rest,se_e2,network,ldlpfc,orig,43.0,-37.0,29.0
054.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,054,04,rest,se_e2,seed,ldlpfc,orig,35.0,-31.0,29.0
054.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,054,03,rest,se,seed,ldlpfc,erode_1,45.0,-33.0,29.0
054.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,054,01,rest,me,seed,ldlpfc,dilate_5,23.0,-37.0,43.0
054.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,054,02,rest,se_e2,seed,ldlpfc,orig,27.0,-33.0,37.0
054.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,054,02,rest,se_e2,seed,ldlpfc,dilate_5,27.0,-33.0,39.0
054.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,054,04,rest,se,seed,ldlpfc,dilate_5,43.0,-51.0,21.0
054.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,054,02,rest,me,network,ldlpfc,dilate_5,51.0,-21.0,43.0
054.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,054,04,rest,me,seed,ldlpfc,erode_1,49.0,-23.0,33.0
054.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,054,04,rest,me,seed,ldlpfc,dilate_5,43.0,-49.0,21.0
054.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,054,01,rest,se_e2,network,ldlpfc,orig,53.0,-13.0,33.0
054.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,054,01,rest,me,seed,ldlpfc,erode_1,41.0,-27.0,33.0
054.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,054,03,rest,me,seed,ldlpfc,dilate_5,47.0,-7.0,47.0
054.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,054,01,rest,me,seed,ldlpfc,orig,53.0,-13.0,31.0
054.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,054,01,rest,se,network,ldlpfc,erode_1,49.0,-19.0,33.0
054.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,054,02,rest,se_e2,network,ldlpfc,orig,49.0,-21.0,41.0
054.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,054,03,rest,se_e2,network,ldlpfc,dilate_5,43.0,-53.0,21.0
054.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,054,04,rest,se,network,ldlpfc,dilate_5,57.0,-23.0,23.0
054.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,054,02,rest,se,seed,ldlpfc,dilate_5,53.0,-33.0,27.0
054.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,054,02,rest,me,seed,ldlpfc,erode_1,45.0,-35.0,27.0
054.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,054,04,rest,se_e2,seed,ldlpfc,dilate_5,35.0,-31.0,29.0
054.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,054,01,rest,me,network,ldlpfc,orig,51.0,-17.0,33.0
054.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,054,04,rest,se,network,ldlpfc,erode_1,41.0,-29.0,29.0
054.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,054,01,rest,se_e2,seed,ldlpfc,dilate_5,43.0,-45.0,31.0
054.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/054/054.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,054,03,rest,se,network,ldlpfc,dilate_5,59.0,-23.0,21.0
050.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,050,04,rest,me,seed,ldlpfc,erode_1,39.0,-37.0,31.0
050.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,050,04,rest,se,network,ldlpfc,erode_1,45.0,-23.0,37.0
050.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,050,03,rest,se,network,ldlpfc,dilate_5,49.0,-21.0,45.0
050.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,050,01,rest,se_e2,network,ldlpfc,erode_1,41.0,-27.0,35.0
050.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,050,03,rest,me,network,ldlpfc,erode_1,43.0,-23.0,37.0
050.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,050,03,rest,se,seed,ldlpfc,dilate_5,51.0,-21.0,35.0
050.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,050,03,rest,me,network,ldlpfc,orig,45.0,-25.0,43.0
050.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,050,02,rest,se,seed,ldlpfc,erode_1,45.0,-21.0,33.0
050.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,050,04,rest,se_e2,seed,ldlpfc,dilate_5,53.0,-23.0,29.0
050.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,050,01,rest,se_e2,seed,ldlpfc,orig,49.0,-33.0,25.0
050.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,050,03,rest,se,seed,ldlpfc,orig,51.0,-21.0,35.0
050.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,050,03,rest,se,network,ldlpfc,orig,45.0,-21.0,43.0
050.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,050,03,rest,se,seed,ldlpfc,erode_1,47.0,-21.0,33.0
050.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,050,04,rest,se,seed,ldlpfc,erode_1,35.0,-31.0,33.0
050.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,050,02,rest,me,network,ldlpfc,dilate_5,47.0,-25.0,41.0
050.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,050,03,rest,se_e2,seed,ldlpfc,erode_1,39.0,-31.0,33.0
050.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,050,02,rest,se_e2,network,ldlpfc,orig,45.0,-25.0,41.0
050.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,050,02,rest,se_e2,seed,ldlpfc,erode_1,47.0,-21.0,33.0
050.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,050,02,rest,me,seed,ldlpfc,dilate_5,21.0,-37.0,37.0
050.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,050,01,rest,se_e2,network,ldlpfc,dilate_5,37.0,-31.0,49.0
050.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,050,04,rest,se_e2,network,ldlpfc,orig,45.0,-25.0,43.0
050.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,050,04,rest,se,seed,ldlpfc,dilate_5,27.0,-49.0,39.0
050.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,050,01,rest,me,network,ldlpfc,orig,45.0,-25.0,43.0
050.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,050,04,rest,me,network,ldlpfc,orig,45.0,-25.0,43.0
050.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,050,02,rest,me,seed,ldlpfc,orig,49.0,-23.0,39.0
050.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,050,04,rest,se,network,ldlpfc,orig,45.0,-23.0,41.0
050.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,050,02,rest,se_e2,network,ldlpfc,erode_1,41.0,-39.0,27.0
050.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,050,04,rest,se,network,ldlpfc,dilate_5,45.0,-25.0,47.0
050.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,050,04,rest,se_e2,seed,ldlpfc,orig,51.0,-25.0,31.0
050.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,050,04,rest,me,network,ldlpfc,erode_1,43.0,-23.0,37.0
050.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,050,01,rest,se_e2,seed,ldlpfc,dilate_5,49.0,-29.0,25.0
050.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,050,03,rest,se,network,ldlpfc,erode_1,41.0,-25.0,33.0
050.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,050,04,rest,se,seed,ldlpfc,orig,35.0,-31.0,35.0
050.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,050,04,rest,se_e2,network,ldlpfc,erode_1,39.0,-25.0,33.0
050.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,050,03,rest,me,seed,ldlpfc,dilate_5,19.0,-39.0,39.0
050.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,050,03,rest,me,seed,ldlpfc,erode_1,45.0,-23.0,33.0
050.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,050,02,rest,se_e2,seed,ldlpfc,dilate_5,37.0,-51.0,15.0
050.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,050,01,rest,me,network,ldlpfc,erode_1,41.0,-23.0,37.0
050.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,050,03,rest,se_e2,seed,ldlpfc,orig,53.0,-13.0,33.0
050.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,050,02,rest,me,network,ldlpfc,erode_1,45.0,-25.0,37.0
050.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,050,02,rest,se,network,ldlpfc,dilate_5,47.0,-25.0,41.0
050.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,050,03,rest,se_e2,network,ldlpfc,erode_1,47.0,-19.0,33.0
050.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,050,04,rest,me,seed,ldlpfc,orig,37.0,-37.0,31.0
050.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,050,01,rest,me,seed,ldlpfc,dilate_5,43.0,-43.0,23.0
050.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,050,02,rest,me,seed,ldlpfc,erode_1,45.0,-21.0,33.0
050.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,050,01,rest,se,network,ldlpfc,orig,45.0,-25.0,43.0
050.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,050,01,rest,se_e2,seed,ldlpfc,erode_1,39.0,-35.0,33.0
050.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,050,04,rest,me,network,ldlpfc,dilate_5,27.0,-29.0,49.0
050.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,050,02,rest,se,network,ldlpfc,erode_1,43.0,-25.0,33.0
050.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,050,02,rest,se,seed,ldlpfc,orig,45.0,-21.0,33.0
050.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,050,02,rest,me,network,ldlpfc,orig,45.0,-25.0,43.0
050.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,050,03,rest,me,seed,ldlpfc,orig,45.0,-23.0,33.0
050.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,050,01,rest,me,network,ldlpfc,dilate_5,47.0,-25.0,45.0
050.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,050,01,rest,me,seed,ldlpfc,orig,43.0,-41.0,25.0
050.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,050,01,rest,se_e2,network,ldlpfc,orig,45.0,-25.0,43.0
050.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,050,01,rest,se,seed,ldlpfc,erode_1,41.0,-39.0,29.0
050.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,050,04,rest,se_e2,seed,ldlpfc,erode_1,45.0,-25.0,33.0
050.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,050,01,rest,me,seed,ldlpfc,erode_1,41.0,-39.0,29.0
050.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/050/050.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,050,01,rest,se,network,ldlpfc,erode_1,41.0,-23.0,37.0
